nohup: ignoring input
25 2000 Kansai
gen	depth	min     	avg     	max     	std     
0  	25   	-3394.82	-1706.19	-1629.26	126.692 
1  	25   	-1754.7 	-1659.75	-1618.84	21.5033 
2  	25   	-1934.4 	-1648.24	-1616.16	23.7186 
3  	25   	-1891.76	-1638.7 	-1613.94	18.4321 
4  	25   	-1814.26	-1630.94	-1613.94	11.4664 
5  	25   	-1765.69	-1625.47	-1611.72	8.94197 
6  	25   	-1737.08	-1621.56	-1611.72	7.81894 
7  	25   	-1667.98	-1618.1 	-1610.19	4.6322  
8  	25   	-1725.25	-1616.55	-1607.89	6.85152 
9  	25   	-1752.91	-1615.44	-1607.89	10.8619 
10 	25   	-1908.07	-1614.23	-1607.89	14.1086 
11 	25   	-1655.17	-1612.08	-1607.67	3.24901 
12 	25   	-1745.03	-1611.54	-1607.19	7.6916  
13 	25   	-1678.38	-1610.69	-1606.36	6.30451 
14 	25   	-1669.08	-1609.62	-1606.36	4.1208  
15 	25   	-1661.63	-1608.84	-1605.67	4.52666 
16 	25   	-2685.76	-1610.31	-1605.14	48.4274 
17 	25   	-1634.55	-1607.28	-1604.92	1.94704 
18 	25   	-1744.91	-1607.67	-1604.92	8.08813 
19 	25   	-2258.15	-1608.41	-1604.92	30.4318 
20 	25   	-1629.7 	-1606.46	-1604.49	2.5449  
21 	25   	-1670.79	-1606.34	-1604.44	4.17372 
22 	25   	-1646.02	-1605.93	-1603.62	3.01093 
23 	25   	-1821.21	-1606.51	-1603.44	12.4641 
24 	25   	-1697.7 	-1605.37	-1603.44	4.97739 
25 	25   	-1751.59	-1605.21	-1603.44	6.87712 
26 	25   	-1632.63	-1604.72	-1602.92	2.91636 
27 	25   	-1642.81	-1604.4 	-1602.8 	3.07981 
28 	25   	-1634.68	-1604.13	-1602.8 	2.73097 
29 	25   	-1691.48	-1604.5 	-1602.74	6.87203 
30 	25   	-1663   	-1604.21	-1602.4 	5.03247 
31 	25   	-1717.62	-1603.99	-1602.22	6.09236 
32 	25   	-1628.68	-1603.43	-1602.22	2.07037 
33 	25   	-1640.09	-1603.21	-1602.1 	2.4188  
34 	25   	-1836.72	-1603.78	-1602.1 	11.8829 
35 	25   	-1645.43	-1602.98	-1601.7 	2.90995 
36 	25   	-1700.66	-1603.22	-1601.7 	6.56411 
37 	25   	-1714.34	-1602.99	-1601.4 	5.69781 
38 	25   	-1858.68	-1603.09	-1601.4 	12.2391 
39 	25   	-1619.8 	-1602.33	-1601.4 	1.45934 
40 	25   	-1663.47	-1602.75	-1601.4 	5.09096 
41 	25   	-1658.76	-1602.51	-1601.4 	4.20371 
42 	25   	-1700.4 	-1602.85	-1601.4 	7.90485 
43 	25   	-1629.06	-1601.86	-1601.4 	1.86627 
44 	25   	-1641.69	-1601.86	-1601.4 	2.78877 
45 	25   	-1619.19	-1601.75	-1601.4 	1.6845  
46 	25   	-1632.5 	-1601.86	-1601.4 	2.64132 
47 	25   	-1625.97	-1601.72	-1601.4 	1.72636 
48 	25   	-1651.57	-1601.9 	-1601.4 	3.27342 
49 	25   	-1621.06	-1601.82	-1601.4 	2.01505 
50 	25   	-1663.89	-1602.04	-1601.4 	4.34103 
51 	25   	-1618.12	-1601.79	-1601.4 	1.76337 
52 	25   	-1635.39	-1601.73	-1601.4 	1.88263 
53 	25   	-1626.35	-1601.82	-1601.4 	2.45571 
54 	25   	-1630.19	-1601.82	-1601.4 	2.17469 
55 	25   	-1659.15	-1601.93	-1601.4 	3.60124 
56 	25   	-1743.24	-1602.31	-1601   	8.57286 
57 	25   	-1728.28	-1602.35	-1601   	8.04408 
58 	25   	-1661.2 	-1601.85	-1601   	3.79269 
59 	25   	-1683.37	-1601.88	-1601   	4.38254 
60 	25   	-1642.06	-1601.71	-1601   	2.68889 
61 	25   	-1615.07	-1601.46	-1601   	1.18932 
62 	25   	-1628.92	-1601.59	-1601   	2.36255 
63 	25   	-1783.73	-1602.19	-1601   	11.8956 
64 	25   	-1615.77	-1601.3 	-1601   	1.3828  
65 	25   	-1615.74	-1601.24	-1601   	1.25893 
66 	25   	-1630.49	-1601.39	-1601   	2.18576 
67 	25   	-1728.58	-1601.99	-1601   	7.74914 
68 	25   	-1632.47	-1601.39	-1601   	2.17892 
69 	25   	-1663.44	-1601.57	-1601   	3.73635 
70 	25   	-1705.27	-1601.69	-1601   	5.92848 
71 	25   	-1676.8 	-1601.52	-1601   	3.92351 
72 	25   	-1818.35	-1601.65	-1601   	9.76067 
73 	25   	-1621.02	-1601.3 	-1601   	1.67894 
74 	25   	-1671.72	-1601.64	-1600.7 	4.39054 
75 	25   	-1625.57	-1601.35	-1600.7 	1.9824  
76 	25   	-1629.62	-1601.38	-1600.7 	2.21715 
77 	25   	-1609.96	-1601.19	-1600.7 	0.923167
78 	25   	-1637.41	-1601.33	-1600.7 	2.44846 
79 	25   	-1615.74	-1601.23	-1600.7 	1.47322 
80 	25   	-1723.2 	-1601.75	-1600.7 	6.92156 
81 	25   	-1628.22	-1601.17	-1600.7 	2.014   
82 	25   	-1618   	-1600.96	-1600.7 	1.33248 
83 	25   	-1623.89	-1601.03	-1600.7 	1.84113 
84 	25   	-1682.77	-1601.12	-1600.7 	4.03474 
85 	25   	-1619.38	-1600.92	-1600.7 	1.36844 
86 	25   	-1654.94	-1601.19	-1600.7 	3.0822  
87 	25   	-1610.78	-1600.95	-1600.7 	1.13032 
88 	25   	-1618.7 	-1601.01	-1600.7 	1.42629 
89 	25   	-1619.68	-1601.06	-1600.7 	1.82955 
90 	25   	-1609.26	-1600.88	-1600.7 	0.898488
91 	25   	-1623.02	-1600.94	-1600.7 	1.38418 
92 	25   	-1617.42	-1600.97	-1600.3 	1.45209 
93 	25   	-1638.69	-1601.13	-1600.3 	2.33707 
94 	25   	-1718.62	-1601.55	-1600.3 	6.66712 
95 	25   	-1627.82	-1601.2 	-1600.3 	2.65923 
96 	25   	-1663.48	-1601.21	-1600.3 	3.7477  
97 	25   	-1659.87	-1601.16	-1600.3 	3.43619 
98 	25   	-1699.69	-1600.95	-1600.3 	4.87512 
99 	25   	-1652.45	-1600.94	-1600.3 	4.14107 
gen	depth	min     	avg     	max     	std    
0  	25   	-2047.31	-1699.46	-1624.55	62.4132
1  	25   	-1923.52	-1662.36	-1623.11	28.6225
2  	25   	-1911.3 	-1645.79	-1618.91	18.4864
3  	25   	-1925.18	-1637.79	-1617.76	17.8281
4  	25   	-1818.47	-1632.92	-1614.59	17.7704
5  	25   	-1746.27	-1628.28	-1613.64	10.3377
6  	25   	-1680.3 	-1624.32	-1613.64	6.39366
7  	25   	-1672.62	-1621.51	-1611.92	6.38835
8  	25   	-2187.38	-1620.33	-1610.94	26.6764
9  	25   	-1768.51	-1617.28	-1610.94	8.26845
10 	25   	-1682.32	-1615.41	-1610.11	5.60958
11 	25   	-1648.72	-1613.9 	-1608.54	3.46062
12 	25   	-1775.76	-1613.36	-1607.54	8.8376 
13 	25   	-1693.97	-1612.3 	-1607.54	5.93955
14 	25   	-1866   	-1612.43	-1607.22	14.6863
15 	25   	-1759.25	-1611.01	-1606.36	10.2303
16 	25   	-2692.16	-1612.66	-1606.36	51.216 
17 	25   	-1746.63	-1609.18	-1605.32	7.62965
18 	25   	-1690.35	-1608.99	-1605.32	7.93153
19 	25   	-1647.97	-1607.69	-1605.02	3.23189
20 	25   	-1644.7 	-1606.98	-1604.89	2.59568
21 	25   	-1957.54	-1608.03	-1604.32	19.6171
22 	25   	-2037.36	-1607.54	-1604.14	20.4704
23 	25   	-1724.88	-1606.38	-1603.8 	7.13441
24 	25   	-1702.57	-1605.94	-1603.8 	6.24918
25 	25   	-1654.03	-1605.37	-1603.62	3.5556 
26 	25   	-1659.45	-1604.91	-1603.44	3.10614
27 	25   	-1739.95	-1605.25	-1603.1 	7.87483
28 	25   	-1684.32	-1604.69	-1602.92	4.28326
29 	25   	-1645.42	-1604.55	-1602.8 	3.65722
30 	25   	-1752.72	-1604.77	-1602.8 	7.99106
31 	25   	-1642.93	-1603.94	-1602.4 	2.81067
32 	25   	-1730.98	-1604.5 	-1602.4 	8.42633
33 	25   	-1623.7 	-1603.36	-1602.1 	1.4353 
34 	25   	-1684.87	-1603.48	-1602.1 	4.38698
35 	25   	-1652.08	-1603.29	-1602.05	3.89633
36 	25   	-1649.12	-1603.21	-1602.05	3.95239
37 	25   	-1650.39	-1603.06	-1601.7 	4.01457
38 	25   	-1672.36	-1602.85	-1601.7 	4.52321
39 	25   	-1627.95	-1602.54	-1601.7 	2.34712
40 	25   	-1650.54	-1602.65	-1601.7 	3.62039
41 	25   	-1645.38	-1602.39	-1601.4 	3.06284
42 	25   	-1618.12	-1602.04	-1601.4 	1.29302
43 	25   	-1687.75	-1602.64	-1601.4 	6.07298
44 	25   	-1716.86	-1602.66	-1601.4 	7.47235
45 	25   	-1679.16	-1602.18	-1601.4 	4.02642
46 	25   	-1628.92	-1602.03	-1601.4 	2.46145
47 	25   	-1645.8 	-1601.99	-1601.4 	3.28642
48 	25   	-1664.58	-1601.98	-1601.4 	3.4446 
49 	25   	-1626.95	-1601.86	-1601.4 	2.12612
50 	25   	-1676.35	-1602.03	-1601.4 	5.02097
51 	25   	-1647.58	-1601.85	-1601.4 	3.01967
52 	25   	-1634.84	-1601.69	-1601.4 	1.90622
53 	25   	-1627.7 	-1601.9 	-1601.4 	2.49851
54 	25   	-1904.02	-1602.59	-1601.4 	13.8042
55 	25   	-1769.16	-1602.41	-1601.4 	8.68774
56 	25   	-1699.39	-1602.05	-1601.4 	5.01396
57 	25   	-1631.48	-1601.75	-1601.4 	1.82685
58 	25   	-1624.7 	-1601.79	-1601.4 	2.26791
59 	25   	-1758.79	-1602.4 	-1601.4 	10.0871
60 	25   	-1675.45	-1601.81	-1601.4 	3.78156
61 	25   	-1729.58	-1602.22	-1601.4 	6.28584
62 	25   	-1748.65	-1602.22	-1601.4 	7.38593
63 	25   	-1638.4 	-1601.88	-1601.4 	2.82137
64 	25   	-1682.83	-1601.85	-1601.4 	3.84993
65 	25   	-1694.42	-1602.07	-1601.4 	4.86914
66 	25   	-1688.15	-1601.89	-1601.4 	4.11357
67 	25   	-1639.79	-1601.83	-1601.4 	2.892  
68 	25   	-1623.02	-1601.78	-1601.4 	1.88248
69 	25   	-2393.32	-1603.59	-1601.4 	35.5156
70 	25   	-1629.09	-1601.81	-1601.4 	2.29119
71 	25   	-1625.97	-1601.82	-1601.4 	2.30144
72 	25   	-1724.6 	-1602.39	-1601.4 	8.11309
73 	25   	-1647.71	-1602.26	-1601.4 	4.71154
74 	25   	-1639.49	-1601.73	-1601.4 	2.02882
75 	25   	-1659.4 	-1601.86	-1601.4 	3.43258
76 	25   	-1639.49	-1601.78	-1601.4 	2.49005
77 	25   	-1644.74	-1602.03	-1601.4 	3.73963
78 	25   	-1700.39	-1602.14	-1601.4 	5.71784
79 	25   	-1642.75	-1602.03	-1601.4 	3.48067
80 	25   	-1622.55	-1601.85	-1601.4 	2.17369
81 	25   	-1705.46	-1602.2 	-1601.4 	5.61998
82 	25   	-1695.71	-1602.1 	-1601.4 	5.20142
83 	25   	-2045.85	-1603.22	-1601.4 	20.4397
84 	25   	-1648.01	-1602.14	-1601.4 	3.8356 
85 	25   	-1621.42	-1601.71	-1601.4 	1.56952
86 	25   	-1762.78	-1602.57	-1601.4 	9.74849
87 	25   	-1631.91	-1601.71	-1601.4 	1.98804
88 	25   	-1647.03	-1601.92	-1601.4 	3.31889
89 	25   	-2160.55	-1603.31	-1601.4 	26.029 
90 	25   	-1855.69	-1602.67	-1601.4 	13.1511
91 	25   	-1650.28	-1601.97	-1601.4 	3.66022
92 	25   	-1654.65	-1601.88	-1601.4 	3.10937
93 	25   	-1644.64	-1601.92	-1601.4 	2.93173
94 	25   	-1686.45	-1602.16	-1601.4 	5.06661
95 	25   	-1782.53	-1602.33	-1601.4 	8.84952
96 	25   	-1658.62	-1601.96	-1601.4 	3.52828
97 	25   	-1618.67	-1601.79	-1601.4 	1.78461
98 	25   	-1726.89	-1602.03	-1601.4 	6.01371
99 	25   	-1618.4 	-1601.74	-1601.4 	1.69624
gen	depth	min     	avg     	max     	std     
0  	25   	-2166.91	-1689.14	-1621.76	59.2906 
1  	25   	-3056.75	-1658.09	-1621.76	67.2417 
2  	25   	-1875.68	-1643.14	-1620.39	16.8249 
3  	25   	-2428.8 	-1637.98	-1614.97	39.259  
